"source","taxonID","COVERAGE","datasetID","genericName","reason"
"GBIF","1416868","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oropsylla",NA
"GBIF","1417079","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Libyastus",NA
"GBIF","1417078","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Libyastus",NA
"GBIF","1417074","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Libyastus",NA
"GBIF","1417081","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Libyastus",NA
"GBIF","1417626","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ischnopsyllus",NA
"GBIF","1418777","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1418826","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1419205","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stenoponia",NA
"GBIF","1418854","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1418856","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1417604","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ischnopsyllus",NA
"GBIF","1418855","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1418780","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1418852","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1417630","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ischnopsyllus",NA
"GBIF","1418811","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1418800","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1418810","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1417601","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ischnopsyllus",NA
"GBIF","1416402","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Polygenis",NA
"GBIF","1416401","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Rothschildella",NA
"GBIF","1416509","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ectinorus",NA
"GBIF","10216363","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","7045058","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Kohlsia",NA
"GBIF","6194268","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Kohlsia",NA
"GBIF","5051111","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neopsylla",NA
"GBIF","6193890","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Polygenis",NA
"GBIF","6193891","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Polygenis",NA
"GBIF","6193892","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Polygenis",NA
"GBIF","6194413","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Afristivalius",NA
"GBIF","6194414","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Afristivalius",NA
"GBIF","1416575","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tetrapsyllus",NA
"GBIF","6194245","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratophyllus",NA
"GBIF","1416810","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Concavopsylla",NA
"GBIF","6194246","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratophyllus",NA
"GBIF","5050937","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050813","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050812","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050819","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","7198594","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050938","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050736","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050942","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","4770158","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Typhlopsylla",NA
"GBIF","5050816","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","7045096","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050814","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050940","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","7198576","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050941","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","1416247","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Achaetopsylla",NA
"GBIF","9455188","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Spalacopsylla",NA
"GBIF","1416477","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Parapsyllus",NA
"GBIF","6194387","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Vermipsylla",NA
"GBIF","6194386","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Vermipsylla",NA
"GBIF","6193882","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Parapsyllus",NA
"GBIF","7198633","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Parapsyllus",NA
"GBIF","1418842","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1416849","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oropsylla",NA
"GBIF","1416864","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oropsylla",NA
"GBIF","1417616","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ischnopsyllus",NA
"GBIF","1416876","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oropsylla",NA
"GBIF","1417636","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ischnopsyllus",NA
"GBIF","1416856","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oropsylla",NA
"GBIF","1419211","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stenoponia",NA
"GBIF","1416865","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oropsylla",NA
"GBIF","6194213","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eumolpianus",NA
"GBIF","1416652","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Foxella",NA
"GBIF","10582858","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","1419322","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Echidnophaga",NA
"GBIF","10158739","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","1417612","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ischnopsyllus",NA
"GBIF","1418790","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1416877","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oropsylla",NA
"GBIF","1417623","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ischnopsyllus",NA
"GBIF","1416853","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oropsylla",NA
"GBIF","10087590","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","9857691","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","6006822","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Stenopsylla",NA
"GBIF","10648602","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10129000","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","4770164","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Megapsylla",NA
"GBIF","4770061","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Asioctenophthalmus",NA
"GBIF","4770169","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Diamanus",NA
"GBIF","4770101","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Dermatophyllus",NA
"GBIF","10431288","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10279971","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10186595","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10524941","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","4770168","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Boreopsyllus",NA
"GBIF","9956528","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10252099","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10101160","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10008203","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10035962","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10596502","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10496973","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","10403285","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","4770166","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Gephyropsylla",NA
"GBIF","9885432","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","4770042","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Oncopsylla",NA
"GBIF","5327","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lycopsyllidae",NA
"GBIF","8852","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Malacopsyllidae",NA
"GBIF","5323","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Coptopsyllidae",NA
"GBIF","5328","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Macropsyllidae",NA
"GBIF","8845","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ancistropsyllidae",NA
"GBIF","8853","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulicidae",NA
"GBIF","5330","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stephanocircidae",NA
"GBIF","5321","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tungidae",NA
"GBIF","3259516","BOTH","21db5658-1621-4a7d-b284-3ec1dca446e7","Ctenophthalmidae",NA
"GBIF","7699985","BOTH","88f4e35a-bdf8-4aa2-9a1b-56401d4eed15","Histrichopsyllidae",NA
"GBIF","5329","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pygiopsyllidae",NA
"GBIF","8524460","BOTH","c33ce2f2-c3cc-43a5-a380-fe4526d63650","Tarwiniidae",NA
"GBIF","8846","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratophyllidae",NA
"GBIF","8847","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Chimaeropsyllidae",NA
"GBIF","4770162","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Ctenopthalmidae",NA
"GBIF","5326","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Leptopsyllidae",NA
"GBIF","9010","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Hystrichopsyllidae",NA
"GBIF","5324","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ischnopsyllidae",NA
"GBIF","4799661","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Saurophthiridae",NA
"GBIF","8843","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Vermipsyllidae",NA
"GBIF","8527148","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Pseudopulicidae",NA
"GBIF","8854","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhopalopsyllidae",NA
"GBIF","5346","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Xiphiopsyllidae",NA
"GBIF","5331","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stivaliidae",NA
"GBIF","6194320","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Orchopeas",NA
"GBIF","6194319","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Orchopeas",NA
"GBIF","10274116","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","4770100","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Johnsonaepsylla",NA
"GBIF","4770069","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Neoctenophthalmus",NA
"GBIF","4770060","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Juxtapulex",NA
"GBIF","4770139","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Palaoctenophthalmus",NA
"GBIF","4770028","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Tritopsylla",NA
"GBIF","4770035","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Ichyonus",NA
"GBIF","4770045","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Niwratia",NA
"GBIF","4770095","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Praopsylla",NA
"GBIF","4770032","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Rangulopsylla",NA
"GBIF","9593495","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Ceratophyllus",NA
"GBIF","6194203","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratophyllus",NA
"GBIF","6194078","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amphipsylla",NA
"GBIF","6194065","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amphipsylla",NA
"GBIF","1418072","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amphipsylla",NA
"GBIF","4770171","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Cystipsylla",NA
"GBIF","4770049","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Helminthopsylla",NA
"GBIF","4770097","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Opisocrostis",NA
"GBIF","4770062","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Acediopsylla",NA
"GBIF","4770018","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Avesopsylla",NA
"GBIF","4770084","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Ralipsylla",NA
"GBIF","1419581","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Bradiopsylla",NA
"GBIF","9500964","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Tritopsylla",NA
"GBIF","6194510","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Adoratopsylla",NA
"GBIF","6194002","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Mesopsylla",NA
"GBIF","6194000","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Mesopsylla",NA
"GBIF","6194001","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Mesopsylla",NA
"GBIF","7198643","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Mesopsylla",NA
"GBIF","6193999","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Mesopsylla",NA
"GBIF","4770030","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Profrontia",NA
"GBIF","4770064","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Pulicilla",NA
"GBIF","4572130","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Ctenomacropsylla",NA
"GBIF","4770059","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Alloctenus",NA
"GBIF","4770022","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Gerbillophilus",NA
"GBIF","7877480","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Bakerella",NA
"GBIF","4770087","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Aceratophyllus",NA
"GBIF","1416334","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Sphinctopsylla",NA
"GBIF","1416346","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Coronapsylla",NA
"GBIF","1416338","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Sphinctopsylla",NA
"GBIF","10560693","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","1416995","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","9921011","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","1416978","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","10367479","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","8450285","BOTH","c33ce2f2-c3cc-43a5-a380-fe4526d63650","Palaeopsylla",NA
"GBIF","1419068","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419101","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419054","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419041","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","7946954","BOTH","80b4b440-eaca-4860-aadf-d0dfdd3e856e","Palaeopsylla",NA
"GBIF","1418655","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Liuopsylla",NA
"GBIF","1419065","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419053","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419045","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419060","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1416391","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delostichus",NA
"GBIF","1416333","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Sphinctopsylla",NA
"GBIF","1419659","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pagipsylla",NA
"GBIF","1416968","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","1416989","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","1416999","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","1416982","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","1416994","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","1416977","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","1419059","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419093","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419100","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419072","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","8625649","BOTH","c33ce2f2-c3cc-43a5-a380-fe4526d63650","Palaeopsylla",NA
"GBIF","1419110","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delotelis",NA
"GBIF","1419071","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419111","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delotelis",NA
"GBIF","1419103","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419797","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stivalius",NA
"GBIF","1419792","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stivalius",NA
"GBIF","1419799","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stivalius",NA
"GBIF","8545460","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Atopopsyllus",NA
"GBIF","1416997","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","1416987","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","1419097","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419066","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419046","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419084","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419095","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419104","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419092","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","8467307","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Saurophthirus",NA
"GBIF","1416390","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delostichus",NA
"GBIF","1416393","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delostichus",NA
"GBIF","1419793","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stivalius",NA
"GBIF","1419305","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neotunga",NA
"GBIF","1416335","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Sphinctopsylla",NA
"GBIF","1416395","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delostichus",NA
"GBIF","1416975","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","1418657","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Liuopsylla",NA
"GBIF","1419077","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419044","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419090","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419106","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419078","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1416389","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delostichus",NA
"GBIF","1419794","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stivalius",NA
"GBIF","1419798","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stivalius",NA
"GBIF","6194132","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","4480906","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Ceratopsylla",NA
"GBIF","1419089","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1417613","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Hirtopsylla",NA
"GBIF","1418806","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1419058","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","7198718","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stivalius",NA
"GBIF","6194401","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stivalius",NA
"GBIF","1419496","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delopsylla",NA
"GBIF","1416336","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Sphinctopsylla",NA
"GBIF","7198702","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","10315556","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","4480913","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Ceratopsylla",NA
"GBIF","1417634","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Hirtopsylla",NA
"GBIF","1419070","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419094","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419096","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","4480905","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Ceratophyllus",NA
"GBIF","4480912","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Ischnopsyllus",NA
"GBIF","6134094","BOTH","1ec61203-14fa-4fbd-8ee5-a4a80257b45a","Stivalius",NA
"GBIF","1416985","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megabothris",NA
"GBIF","1419069","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419048","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419067","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419052","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419075","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","10501045","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Palaeopsylla",NA
"GBIF","1419105","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419051","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419098","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1418656","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Liuopsylla",NA
"GBIF","1419073","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419086","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419306","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neotunga",NA
"GBIF","1416394","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delostichus",NA
"GBIF","1416392","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delostichus",NA
"GBIF","8674601","BOTH","c33ce2f2-c3cc-43a5-a380-fe4526d63650","Saurophthirus",NA
"GBIF","1419057","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419102","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419055","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419091","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1419074","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
